"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,7,"Nestle",1904,"καὶ","ἐκήρυσσεν","λέγων","Ἔρχεται","ὁ","ἰσχυρότερός","μου",,,,,,,,"ὀπίσω","μου","οὗ",,,"οὐκ",,"εἰμὶ","ἱκανὸς","κύψας","λῦσαι","τὸν","ἱμάντα","τῶν","ὑποδημάτων","αὐτοῦ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"GA 01","325-360","εγω",,"εβαπτισα","υμασ",,"υδατι","αυτοσ","δε","βαπτισει",,,"εν","πνι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"GA 03","325-349","εγω",,"εβαπτισα","υμασ",,"υδατι","αυτοσ","δε","βαπτισει","υμασ",,,"πνι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"GA 02","375-499","εγω","μεν","εβαπτισα","υμασ","εν","υδατι","αυτοσ","δε","βαπτισει","υμασ",,"εν","πνι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"GA 05","375-499","και",,,,,,"αυτοσ",,,"υμασ","βαπτιζει","εν","πνι","αγειω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"GA 032","375-499","εγω","μεν","εβαπτισα","υμασ","εν","υδατι","αυτοσ","δε","βαπτιση","υμασ",,"εν","πνι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"WH",1885,"εγω",,"εβαπτισα","υμασ",,"υδατι","αυτοσ","δε","βαπτισει","υμασ",,,"πνευματι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"ST",1550,"εγω","μεν","εβαπτισα","υμασ","εν","υδατι","αυτοσ","δε","βαπτισει","υμασ",,"εν","πνευματι","αγιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,8,"Nestle",1904,"ἐγὼ",,"ἐβάπτισα","ὑμᾶς",,"ὕδατι","αὐτὸς","δὲ","βαπτίσει","ὑμᾶς",,,"Πνεύματι","Ἁγίῳ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"GA 01","325-360","και","εγενετο",,"εν","εκειναισ","ταισ","ημεραισ",,"ηλθεν",,"ισ","απο","ναζαρετ","τησ","γαλιλαιασ","και","εβαπτισθη",,,"εισ","τον","ιορδανην","υπο","ιωαννου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"GA 03","325-349",,"εγενετο",,"εν","εκειναισ","ταισ","ημεραισ",,"ηλθε",,"ισ","απο","ναζαρετ","τησ","γαλιλαιασ","και","εβαπτισθη",,,"εισ","τον","ιορδανην","υπο","ιωανου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"GA 02","375-499","και","εγενετο",,"εν","εκειναισ","ταισ","ημεραισ",,"ηλθεν",,"ισ","απο","ναζαρατ","τησ","γαλιλαιασ","και","εβαπτισθη","υπο","ιωαννου","εισ","τον","ιορδανην",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"GA 05","375-499","και","εγενετο",,"εν",,"ταισ","ημεραισ","εκειναισ","ηλθεν","ο","ιησ","απο","ναζαρεθ","τησ","γαλιλαιασ","και","εβαπτισθη",,,"ισ","την","ιορδανην","υπο","ιωαννου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"GA 032","375-499",,"εγενετο","δε","εν","εκειναισ","ταισ","ημεραισ","και","ηλθεν",,"ισ","απο","ναζαρεθ","τησ","γαλιλαιασ","και","εβαπτισθη","υπο","ιωαννου","εισ","τον","ιορδανην",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"WH",1885,"και","εγενετο",,"εν","εκειναισ","ταισ","ημεραισ",,"ηλθεν",,"ιησουσ","απο","ναζαρετ","τησ","γαλιλαιασ","και","εβαπτισθη",,,"εισ","τον","ιορδανην","υπο","ιωανου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"ST",1550,"και","εγενετο",,"εν","εκειναισ","ταισ","ημεραισ",,"ηλθεν",,"ιησουσ","απο","ναζαρετ","τησ","γαλιλαιασ","και","εβαπτισθη","υπο","ιωαννου","εισ","τον","ιορδανην",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,9,"Nestle",1904,"Καὶ","ἐγένετο",,"ἐν","ἐκείναις","ταῖς","ἡμέραις",,"ἦλθεν",,"Ἰησοῦς","ἀπὸ","Ναζαρὲτ","τῆς","Γαλιλαίας","καὶ","ἐβαπτίσθη",,,"εἰς","τὸν","Ἰορδάνην","ὑπὸ","Ἰωάνου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"GA 01","325-360","και","ευθυσ","αναβενων","εκ","του","υδατοσ","ειδεν","σχιζομενουσ","τουσ","ουνουσ","και","το","πνα",,,,"ωσ",,"περιστεραν","καταβαινον","και","μενον","επ","αυτον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"GA 03","325-349","και","ευθυσ","αναβαινων","εκ","του","υδατοσ","ειδεν","σχιζομενουσ","τουσ","ουρανουσ","και","το","πνευμα",,,,"ωσ",,"περιστερα","καταβαινον",,"εισ",,"αυτο","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"GA 02","375-499","και","ευθεωσ","αναβαινων","απο","του","υδατοσ","ιδεν","σχιζομενουσ","τουσ","ουνουσ","και","το","πνα",,,,"ωσ",,"περιστεραν","καταβαινον",,,"επ","αυτο","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"GA 05","375-499","και",,"αναβαινων","εκ","το","υδατοσ","ειδεν","ηνυγμενουσ","τουσ","ουρανουσ","και","το","πνα",,,,"ωσ",,"περιστεραν","καταβαινων",,"εισ",,"αυτον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"GA 032","375-499","και","ευθεωσ","αναβαινω","εκ","του","υδατοσ","ειδεν","σχιζομενουσ","τουσ","ουρανουσ","και","το","πνα","καταβαινον","απο","του","ουρανου","ωσει","περιστεραν",,"και","μενον","επ","αυτον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"WH",1885,"και","ευθυσ","αναβαινων","εκ","του","υδατοσ","ειδεν","σχιζομενουσ","τουσ","ουρανουσ","και","το","πνευμα",,,,"ωσ",,"περιστεραν","καταβαινον",,"εισ",,"αυτον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"ST",1550,"και","ευθεωσ","αναβαινων","απο","του","υδατοσ","ειδε","σχιζομενουσ","τουσ","ουρανουσ","και","το","πνευμα",,,,,"ωσει","περιστεραν","καταβαινον",,,"επ","αυτον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,10,"Nestle",1904,"καὶ","εὐθὺς","ἀναβαίνων","ἐκ","τοῦ","ὕδατος","εἶδεν","σχιζομένους","τοὺς","οὐρανοὺς","καὶ","τὸ","Πνεῦμα",,,,"ὡς",,"περιστερὰν","καταβαῖνον",,"εἰς",,"αὐτόν·","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"GA 01","325-360","και","φωνη",,"εκ","τω","ουνων","συ","ει","ο","υσ","μου","ο","αγαπητοσ","εν","σοι","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"GA 03","325-349","και","φωνη","εγενετο","εκ","των","ουρανων","συ","ει","ο","υιοσ","μου","ο","αγαπητοσ","ε","σοι","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"GA 02","375-499","και","φωνη","εγενετο","εκ","των","ουνων","συ","ει","ο","υσ","μου","ο","αγαπητοσ","εν","ω","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"GA 05","375-499","και","φωνη",,"εκ","των","ουρανων","συ","ει","ο","υιοσ","μου","ο","αγαπητοσ","εν","σοι","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"GA 032","375-499","και","φωνη","εγενετο","εκ","του","ουρανου","συ","ει","ο","υιοσ","μου","ο","αγαπητοσ","εν","ω","ηυδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"WH",1885,"και","φωνη","[εγενετο]","εκ","των","ουρανων","συ","ει","ο","υιοσ","μου","ο","αγαπητοσ","εν","σοι","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"ST",1550,"και","φωνη","εγενετο","εκ","των","ουρανων","συ","ει","ο","υιοσ","μου","ο","αγαπητοσ","εν","ω","ευδοκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,11,"Nestle",1904,"καὶ","φωνὴ","ἐγένετο","ἐκ","τῶν","οὐρανῶν","Σὺ","εἶ","ὁ","Υἱός","μου","ὁ","ἀγαπητός","ἐν","σοὶ","εὐδόκησα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"GA 01","325-360","και","ευθυσ","το","πνα",,"αυτον","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"GA 03","325-349","και","ευθυσ","το","πνευμα",,"αυτο","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"GA 02","375-499","και","ευθεωσ","το","πνα",,"αυτον","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"GA 05","375-499","και","ευθεωσ","το","πνα","το","αγιον","εκβαλλει","αυτον","εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"GA 032","375-499","και","ευθυσ","το","πνα",,"αυτον","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"WH",1885,"και","ευθυσ","το","πνευμα",,"αυτον","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"ST",1550,"και","ευθυσ","το","πνευμα",,"αυτον","εκβαλλει",,"εισ","την","ερημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,12,"Nestle",1904,"Καὶ","εὐθὺς","τὸ","Πνεῦμα",,"αὐτὸν","ἐκβάλλει",,"εἰς","τὴν","ἔρημον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"GA 01","325-360","και","ην",,"εν","τη","ερημω",,"μ","ημερασ","πιραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονου","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"GA 03","325-349","και","ην",,"εν","τη","ερημω",,"τεσσερακοντα","ημερασ","πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"GA 02","375-499","και","ην",,"ε","τη","ερημω","ημερασ","τεσσερακοτα",,"πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριω","και",,"αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"GA 05","375-499","και","ην",,"εν","τη","ερημω","ημερασ","μ","και","πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"GA 032","375-499","και","ην","εκει","εν","τη","ερημω",,"μ","ημερασ","πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"WH",1885,"και","ην",,"εν","τη","ερημω",,"τεσσερακοντα","ημερασ","πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"ST",1550,"και","ην","εκει","εν","τη","ερημω","ημερασ","τεσσαρακοντα",,"πειραζομενοσ","υπο","του","σατανα","και","ην","μετα","των","θηριων","και","οι","αγγελοι","διηκονουν","αυτω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,13,"Nestle",1904,"καὶ","ἦν",,"ἐν","τῇ","ἐρήμῳ",,"τεσσεράκοντα","ἡμέρας","πειραζόμενος","ὑπὸ","τοῦ","Σατανᾶ","καὶ","ἦν","μετὰ","τῶν","θηρίων","καὶ","οἱ","ἄγγελοι","διηκόνουν","αὐτῷ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 01","325-360",,"μετα","δε","το","παραδοθηναι","τον","ιωαννην","ηλθεν","ο","ισ","εισ","την","γαλιλαιαν","κηρυσσων","το","ευαγγελιον","του",,,"θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 03","325-349","και","με",,"το","παραδοθηναι","το","ιωανην","ηλθεν","ο","ισ","εισ","την","γαλειλαιαν","κηρυσσων","το","ευαγγελιον","του",,,"θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 03^","325-349","και","μετα",,"το","παραδοθηναι","το","ιωανην","ηλθεν","ο","ισ","εισ","την","γαλειλαιαν","κηρυσσων","το","ευαγγελιον","του",,,"θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 02","375-499",,"μετα","δε","το","παραδοθηναι",,"ιωανην","ηλθεν",,"ισ","εισ","την","γαλιλαια","κηρυσσων","το","ευαγγελιον","τησ","βασιλειασ","του","θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 05","375-499","και","μετα",,"το","παραδοθηναι","τον","ιωαννην","ηλθεν","ο","ιησ","εισ","την","γαλιλαιαν","κηρυσσων","το","ευαγγελιον","τησ","βασιλειασ","του","θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"GA 032","375-499",,"μετα","δε","το","παραδοθηναι","τον","ιωαννην","ηλθεν",,"ισ","εισ","την","γαλιλαιαν","κηρυσσων","το","ευαγγελιον","τησ","βασιλειασ","του","θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"WH",1885,"και","μετα",,"το","παραδοθηναι","τον","ιωανην","ηλθεν","ο","ιησουσ","εισ","την","γαλιλαιαν","κηρυσσων","το","ευαγγελιον","του",,,"θεου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"ST",1550,,"μετα","δε","το","παραδοθηναι","τον","ιωαννην","ηλθεν","ο","ιησουσ","εισ","την","γαλιλαιαν","κηρυσσων","το","ευαγγελιον","τησ","βασιλειασ","του","θεου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,14,"Nestle",1904,"Καὶ","μετὰ",,"τὸ","παραδοθῆναι","τὸν","Ἰωάνην","ἦλθεν","ὁ","Ἰησοῦς","εἰς","τὴν","Γαλιλαίαν","κηρύσσων","τὸ","εὐαγγέλιον","τοῦ",,,"Θεοῦ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 01","325-360",,,"οτι","πεπληρωται","ο","καιροσ","και","ηγγεικεν","η",,"βασιλια","του","θυ","μετανοειτε","και","πιστευεται","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 01^","325-360",,"λεγων","οτι","πεπληρωται","ο","καιροσ","και","ηγγεικεν","η",,"βασιλια","του","θυ","μετανοειτε","και","πιστευεται","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 03","325-349","και","λεγων","οτι","πεπληρωται","ο","καιροσ","και","ηγγικεν","η",,"βασιλεια","του","θυ","μετανοειτε","και","πιστευετε","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 02","375-499",,"λεγων","οτι","πεπληρωται","ο","καιροσ","και","ηγγεικεν","η",,"βασιλεια","του","θυ","μετανοειτε","και","πιστευεται","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 05","375-499",,"λεγων","οτι","πεπληρωνται","οι","καιροι","και","ηγγικεν","η","βα","βασιλεια","του","θυ","μετανοειτε","και","πιστευεται","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"GA 032","375-499","και","λεγων","οτι","πεπληρωται","ο","καιροσ","και","ηγγεικεν","η",,"βασιλεια","των","ουρανων","μετανοειται","και","πιστευεται","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"WH",1885,"[και","λεγων]","οτι","πεπληρωται","ο","καιροσ","και","ηγγικεν","η",,"βασιλεια","του","θεου","μετανοειτε","και","πιστευετε","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"ST",1550,"και","λεγων","οτι","πεπληρωται","ο","καιροσ","και","ηγγικεν","η",,"βασιλεια","του","θεου","μετανοειτε","και","πιστευετε","εν","τω","ευαγγελιω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",1,15,"Nestle",1904,"καὶ","λέγων","ὅτι","Πεπλήρωται","ὁ","καιρὸς","καὶ","ἤγγικεν","ἡ","βασιλεία",,"τοῦ","Θεοῦ·","μετανοεῖτε","καὶ","πιστεύετε","ἐν","τῷ","εὐαγγελίῳ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
